Year,State,District,Total_Male,Male_Below_5_years,Male_5 years_&_Above_Below_14_years,Male_14_years_&_Above_Below_18_years,Male_18_years_ &_Above_Below_30_years,Male_30_years_&_ Above_Below_45_years,Male_45_years_&_Above_Below_60_years,Male_60_years_&_Above,Total_Female,Female_Below_5_years,Female_5_years_&_Above_Below_14_years,Female_14_years_&_Above_Below_18_years,Female_18_years_&_Above_Below_30_years,Female_30_years_&_Above_Below_45_years,Female_45_years_&_Above_Below_60_years,Female_60_years_&_Above,Total_Transgender,Transgender_Below_5_years,Transgender_5 years & Above–Below 14  years,Transgender_14_years_&_Above_Below_18_years,Transgender_18_years_&_Above_Below_30_years,Transgender_30_years_&_Above_Below_45_years,Transgender_45_years_&_Above_Below_60_years,Transgender_60_years_&_Above,Grand_Total,Total_Below_5_years,Total_5_years_&_Above_Below_14_years,Total_14 years & Above - Below 18 years,Total_18_years_&_Above_Below_30_years,Total_30_years_&_Above_Below_45_years,Total_45_years_&_Above_Below_60_years,Total_60_years_&_Above
2017-18,Karnataka,Dakshina Kannada,73,3,1,2,12,27,19,9,84,1,3,1,53,17,4,5,0,0,0,0,0,0,0,0,157,4,4,3,65,44,23,14
2017-18,Karnataka,Davanagere,130,0,2,12,59,54,2,1,297,0,2,5,208,82,0,0,0,0,0,0,0,0,0,0,427,0,4,17,267,136,2,1
2017-18,Karnataka,Dharwad,35,0,0,0,7,18,8,2,56,0,0,0,46,7,1,2,0,0,0,0,0,0,0,0,91,0,0,0,53,25,9,4
2017-18,Karnataka,Gadag,28,0,0,1,14,4,4,5,62,0,0,0,43,15,2,2,0,0,0,0,0,0,0,0,90,0,0,1,57,19,6,7
2017-18,Karnataka,Kalaburgi,52,0,0,0,23,16,6,7,88,0,0,0,77,9,0,2,0,0,0,0,0,0,0,0,140,0,0,0,100,25,6,9
2017-18,Karnataka,Hassan,151,5,10,1,24,52,40,19,299,9,7,1,200,61,15,6,0,0,0,0,0,0,0,0,450,14,17,2,224,113,55,25
2017-18,Karnataka,Haveri,63,0,0,10,9,24,12,8,130,0,0,9,90,28,2,1,0,0,0,0,0,0,0,0,193,0,0,19,99,52,14,9
2017-18,Karnataka,Hubballi Dharwad City,65,4,2,1,11,25,12,10,90,1,2,1,72,8,5,1,0,0,0,0,0,0,0,0,155,5,4,2,83,33,17,11
2017-18,Karnataka,K.G.F.,23,2,1,0,8,7,4,1,67,1,1,0,57,8,0,0,0,0,0,0,0,0,0,0,90,3,2,0,65,15,4,1
2017-18,Karnataka,Kodagu,90,0,2,9,9,33,25,12,120,0,2,29,51,24,8,6,0,0,0,0,0,0,0,0,210,0,4,38,60,57,33,18
2017-18,Karnataka,Kolar,57,6,4,1,23,12,8,3,168,7,6,1,136,13,4,1,0,0,0,0,0,0,0,0,225,13,10,2,159,25,12,4
2017-18,Karnataka,Koppal,35,0,0,0,11,16,5,3,67,0,0,0,56,7,2,2,0,0,0,0,0,0,0,0,102,0,0,0,67,23,7,5
2017-18,Karnataka,Mandya,186,12,7,0,30,61,39,37,427,17,14,0,275,84,22,15,0,0,0,0,0,0,0,0,613,29,21,0,305,145,61,52
2017-18,Karnataka,Mangaluru City,122,2,0,0,56,46,9,9,93,0,2,1,69,17,1,3,0,0,0,0,0,0,0,0,215,2,2,1,125,63,10,12
2017-18,Karnataka,Mysuru City,247,7,9,39,74,61,29,28,336,8,7,59,198,36,11,17,0,0,0,0,0,0,0,0,583,15,16,98,272,97,40,45
2017-18,Karnataka,Mysuru District,195,0,0,25,114,53,3,0,343,0,0,21,300,22,0,0,0,0,0,0,0,0,0,0,538,0,0,46,414,75,3,0
2017-18,Karnataka,Raichur,54,2,3,0,24,14,7,4,82,0,0,1,69,7,2,3,0,0,0,0,0,0,0,0,136,2,3,1,93,21,9,7
2017-18,Karnataka,K.Railways,14,3,1,1,1,3,1,4,11,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,25,3,1,1,10,4,1,5
2017-18,Karnataka,Ramanagara,216,9,14,9,65,80,30,9,386,6,4,17,125,96,115,23,0,0,0,0,0,0,0,0,602,15,18,26,190,176,145,32
2017-18,Karnataka,Shimoga,241,0,0,34,88,56,41,22,445,0,0,34,355,37,13,6,0,0,0,0,0,0,0,0,686,0,0,68,443,93,54,28
2017-18,Karnataka,Tumakuru,149,6,5,0,43,45,26,24,335,17,8,0,276,21,9,4,0,0,0,0,0,0,0,0,484,23,13,0,319,66,35,28
2017-18,Karnataka,Udupi,91,0,2,4,20,33,18,14,73,1,0,6,44,16,3,3,0,0,0,0,0,0,0,0,164,1,2,10,64,49,21,17
2017-18,Karnataka,Uttara Kannada,92,5,0,0,17,36,28,6,137,5,2,1,86,36,6,1,0,0,0,0,0,0,0,0,229,10,2,1,103,72,34,7
2017-18,Karnataka,Yadgiri,23,0,0,5,7,7,4,0,34,0,1,1,27,3,0,2,0,0,0,0,0,0,0,0,57,0,1,6,34,10,4,2
2017-18,Karnataka,Belagavi City,71,0,0,4,19,25,11,12,73,0,0,10,55,7,1,0,0,0,0,0,0,0,0,0,144,0,0,14,74,32,12,12
2017-18,Karnataka,Total,5709,186,181,310,1551,1917,982,582,9567,200,177,569,6158,1709,475,279,2,0,0,0,2,0,0,0,15278,386,358,879,7711,3626,1457,861
2017-18,Kerala,Alapuzha,248,8,5,21,88,60,49,17,565,6,4,41,415,63,19,17,0,0,0,0,0,0,0,0,813,14,9,62,503,123,68,34
2017-18,Kerala,Ernakulam Commr.,208,6,6,23,62,55,35,21,443,7,9,38,262,45,68,14,0,0,0,0,0,0,0,0,651,13,15,61,324,100,103,35
2017-18,Kerala,Ernakulam Rural,242,5,15,39,84,54,31,14,505,1,9,45,355,64,25,6,0,0,0,0,0,0,0,0,747,6,24,84,439,118,56,20
2017-18,Kerala,Idukki,177,6,15,10,62,46,24,14,249,1,8,29,162,37,11,1,0,0,0,0,0,0,0,0,426,7,23,39,224,83,35,15
2017-18,Kerala,Kannur,163,4,6,20,45,46,23,19,282,5,4,27,193,46,5,2,0,0,0,0,0,0,0,0,445,9,10,47,238,92,28,21
2017-18,Kerala,Kasargod,114,0,15,13,23,33,19,11,170,0,7,30,99,31,1,2,0,0,0,0,0,0,0,0,284,0,22,43,122,64,20,13
2017-18,Kerala,Kollam Commr.,213,12,12,48,27,32,57,25,560,9,18,41,363,103,21,5,0,0,0,0,0,0,0,0,773,21,30,89,390,135,78,30
2017-18,Kerala,Kollam Rural,242,18,19,33,27,60,54,31,512,18,11,21,320,90,21,31,0,0,0,0,0,0,0,0,754,36,30,54,347,150,75,62
2017-18,Kerala,Kottayam,168,0,1,18,55,52,31,11,493,2,5,45,290,122,20,9,0,0,0,0,0,0,0,0,661,2,6,63,345,174,51,20
2017-18,Kerala,Kozhikode Commr.,161,0,8,36,47,29,27,14,165,0,15,36,95,13,4,2,46,0,0,14,30,1,1,0,372,0,23,86,172,43,32,16
2017-18,Kerala,Kozhikode Rural,197,2,12,37,61,42,30,13,362,5,4,33,275,35,8,2,0,0,0,0,0,0,0,0,559,7,16,70,336,77,38,15
2017-18,Kerala,Malappuram,269,9,25,53,84,59,25,14,373,5,11,55,273,28,0,1,0,0,0,0,0,0,0,0,642,14,36,108,357,87,25,15
2017-18,Kerala,Palakkad,279,17,21,30,28,81,67,35,545,21,21,44,299,132,18,10,0,0,0,0,0,0,0,0,824,38,42,74,327,213,85,45
2017-18,Kerala,Pathanamthitta,132,3,19,12,23,20,18,37,310,6,8,22,212,45,14,3,0,0,0,0,0,0,0,0,442,9,27,34,235,65,32,40
2017-18,Kerala,Railways,21,0,0,0,7,7,2,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,11,7,2,5
2017-18,Kerala,Thrissur Commr.,268,11,11,41,58,61,53,33,509,10,19,51,348,53,18,10,0,0,0,0,0,0,0,0,777,21,30,92,406,114,71,43
2017-18,Kerala,Thrissur Rural,198,7,10,30,42,43,45,21,413,3,16,47,275,52,12,8,0,0,0,0,0,0,0,0,611,10,26,77,317,95,57,29
2017-18,Kerala,Trivandrum Commr.,166,3,12,22,45,36,26,22,373,8,11,48,264,25,8,9,0,0,0,0,0,0,0,0,539,11,23,70,309,61,34,31
2017-18,Kerala,Trivandrum Rural,369,20,27,45,70,68,81,58,888,15,18,65,557,165,40,28,0,0,0,0,0,0,0,0,1257,35,45,110,627,233,121,86
2017-18,Kerala,Wayanadu,58,3,1,5,14,15,10,10,115,5,8,16,57,24,5,0,0,0,0,0,0,0,0,0,173,8,9,21,71,39,15,10
2017-18,Kerala,Crime Branch,3,0,0,0,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,2,1
2017-18,Kerala,Total,3896,134,240,536,952,900,708,426,7839,127,206,734,5119,1174,319,160,46,0,0,14,30,1,1,0,11781,261,446,1284,6101,2075,1028,586
2017-18,Madhya Pradesh,Agar,47,0,4,3,16,14,8,2,130,0,3,25,75,26,1,0,0,0,0,0,0,0,0,0,177,0,7,28,91,40,9,2
2017-18,Madhya Pradesh,Alirajpur,33,2,2,3,10,10,6,0,333,0,10,65,192,58,8,0,0,0,0,0,0,0,0,0,366,2,12,68,202,68,14,0
2017-18,Madhya Pradesh,Anuppur,88,1,8,12,38,10,13,6,385,2,14,102,211,48,5,3,0,0,0,0,0,0,0,0,473,3,22,114,249,58,18,9
2017-18,Madhya Pradesh,Ashok Nagar,103,0,7,17,38,19,11,11,256,0,12,91,119,25,6,3,0,0,0,0,0,0,0,0,359,0,19,108,157,44,17,14
2017-18,Madhya Pradesh,Balaghat,245,0,13,17,99,64,29,23,716,0,5,118,498,73,15,7,0,0,0,0,0,0,0,0,961,0,18,135,597,137,44,30
2017-18,Madhya Pradesh,Barwani,99,0,8,4,35,29,19,4,329,1,10,45,196,63,12,2,0,0,0,0,0,0,0,0,428,1,18,49,231,92,31,6
2017-18,Madhya Pradesh,Betul,337,6,29,25,96,108,49,24,879,7,34,182,461,166,22,7,0,0,0,0,0,0,0,0,1216,13,63,207,557,274,71,31
2017-18,Madhya Pradesh,Bhind,138,1,23,28,55,16,12,3,264,1,11,69,151,29,1,2,0,0,0,0,0,0,0,0,402,2,34,97,206,45,13,5
2017-18,Madhya Pradesh,Bhopal,956,4,108,92,273,287,149,43,1353,1,72,210,661,329,58,22,0,0,0,0,0,0,0,0,2309,5,180,302,934,616,207,65
2017-18,Madhya Pradesh,Bhopal Railway,69,2,4,2,25,12,12,12,65,0,2,12,37,12,0,2,0,0,0,0,0,0,0,0,134,2,6,14,62,24,12,14
2017-18,Madhya Pradesh,Burhanpur,95,1,3,7,35,27,13,9,166,2,5,36,100,18,4,1,0,0,0,0,0,0,0,0,261,3,8,43,135,45,17,10
2017-18,Madhya Pradesh,Chhatarpur,227,1,32,31,84,45,28,6,546,0,42,142,247,92,21,2,0,0,0,0,0,0,0,0,773,1,74,173,331,137,49,8
2017-18,Madhya Pradesh,Chhindwara,32,0,2,6,10,9,4,1,94,0,0,21,47,24,2,0,0,0,0,0,0,0,0,0,126,0,2,27,57,33,6,1
2017-18,Madhya Pradesh,Damoh,185,0,18,17,54,53,28,15,452,1,18,93,206,119,13,2,0,0,0,0,0,0,0,0,637,1,36,110,260,172,41,17
2017-18,Madhya Pradesh,Datia,83,0,5,9,39,19,9,2,189,0,5,40,115,24,3,2,3,0,0,0,0,0,3,0,275,0,10,49,154,43,15,4
2017-18,Madhya Pradesh,Dewas,33,0,5,27,1,0,0,0,98,0,76,22,0,0,0,0,0,0,0,0,0,0,0,0,131,0,81,49,1,0,0,0
2017-18,Madhya Pradesh,Dhar,274,1,22,17,126,66,32,10,1176,1,27,291,702,128,18,9,0,0,0,0,0,0,0,0,1450,2,49,308,828,194,50,19
2017-18,Madhya Pradesh,Dindori,65,0,5,8,12,25,12,3,236,1,12,57,114,47,5,0,0,0,0,0,0,0,0,0,301,1,17,65,126,72,17,3
2017-18,Madhya Pradesh,Guna,158,0,11,18,48,45,30,6,439,0,13,106,224,81,10,5,0,0,0,0,0,0,0,0,597,0,24,124,272,126,40,11
2017-18,Madhya Pradesh,Gwalior,778,4,72,77,334,194,66,31,992,0,43,173,582,157,21,16,0,0,0,0,0,0,0,0,1770,4,115,250,916,351,87,47
2017-18,Madhya Pradesh,Harda,190,5,15,24,79,45,11,11,521,6,17,116,288,77,12,5,0,0,0,0,0,0,0,0,711,11,32,140,367,122,23,16
2017-18,Madhya Pradesh,Hoshangabad,327,0,28,24,131,78,39,27,709,0,19,145,450,78,9,8,0,0,0,0,0,0,0,0,1036,0,47,169,581,156,48,35
2017-18,Madhya Pradesh,Indore,1246,3,105,122,619,206,114,77,2458,4,103,486,1497,276,43,49,0,0,0,0,0,0,0,0,3704,7,208,608,2116,482,157,126
2017-18,Madhya Pradesh,Indore Railway,9,0,0,1,6,1,1,0,19,0,0,1,10,6,1,1,0,0,0,0,0,0,0,0,28,0,0,2,16,7,2,1
2017-18,Madhya Pradesh,Jabalpur,983,2,69,79,282,317,175,59,1680,0,61,306,851,361,71,30,0,0,0,0,0,0,0,0,2663,2,130,385,1133,678,246,89
2017-18,Madhya Pradesh,Jabalpur Railway,33,0,0,2,14,10,2,5,57,0,1,5,33,10,3,5,0,0,0,0,0,0,0,0,90,0,1,7,47,20,5,10
2017-18,Madhya Pradesh,Jhabua,82,2,9,7,43,13,6,2,605,0,41,157,345,59,2,1,0,0,0,0,0,0,0,0,687,2,50,164,388,72,8,3
2017-18,Madhya Pradesh,Katni,252,2,14,44,79,64,31,18,652,2,16,150,319,140,20,5,0,0,0,0,0,0,0,0,904,4,30,194,398,204,51,23
2017-18,Madhya Pradesh,Khandwa,165,0,5,13,70,36,23,18,646,1,13,136,397,85,12,2,0,0,0,0,0,0,0,0,811,1,18,149,467,121,35,20
2017-18,Madhya Pradesh,Khargone,250,30,30,15,85,54,26,10,867,16,32,198,496,112,12,1,0,0,0,0,0,0,0,0,1117,46,62,213,581,166,38,11
2017-18,Madhya Pradesh,Mandla,107,1,11,8,33,33,17,4,368,9,13,88,158,75,21,4,0,0,0,0,0,0,0,0,475,10,24,96,191,108,38,8
2017-18,Madhya Pradesh,Mandsaur,227,0,8,20,135,40,24,0,552,2,12,96,286,126,29,1,0,0,0,0,0,0,0,0,779,2,20,116,421,166,53,1
2017-18,Madhya Pradesh,Morena,193,1,23,35,48,51,28,7,299,0,8,67,127,77,13,7,0,0,0,0,0,0,0,0,492,1,31,102,175,128,41,14
2017-18,Madhya Pradesh,Narsinghpur,264,0,3,23,131,69,21,17,544,0,8,102,346,74,9,5,0,0,0,0,0,0,0,0,808,0,11,125,477,143,30,22
2017-18,Madhya Pradesh,Neemuch,96,0,1,1,55,28,9,2,293,0,4,31,224,28,5,1,0,0,0,0,0,0,0,0,389,0,5,32,279,56,14,3
2017-18,Madhya Pradesh,Panna,78,0,2,15,38,19,4,0,272,0,10,79,119,61,3,0,0,0,0,0,0,0,0,0,350,0,12,94,157,80,7,0
2017-18,Madhya Pradesh,Raisen,268,23,0,28,52,75,65,25,654,15,91,93,160,130,91,74,0,0,0,0,0,0,0,0,922,38,91,121,212,205,156,99
2017-18,Madhya Pradesh,Rajgarh,132,1,8,9,50,38,16,10,395,0,4,95,228,60,5,3,0,0,0,0,0,0,0,0,527,1,12,104,278,98,21,13
2017-18,Madhya Pradesh,Ratlam,279,0,7,16,116,99,39,2,903,0,15,196,407,196,86,3,0,0,0,0,0,0,0,0,1182,0,22,212,523,295,125,5
2017-18,Madhya Pradesh,Rewa,101,0,0,12,45,43,1,0,272,0,35,105,100,16,16,0,0,0,0,0,0,0,0,0,373,0,35,117,145,59,17,0
2017-18,Madhya Pradesh,Sagar,505,1,24,73,231,105,38,33,1093,2,21,274,653,116,19,8,0,0,0,0,0,0,0,0,1598,3,45,347,884,221,57,41
2017-18,Madhya Pradesh,Satna,723,6,67,89,203,194,104,60,1838,3,62,337,907,438,63,28,0,0,0,0,0,0,0,0,2561,9,129,426,1110,632,167,88
2017-18,Madhya Pradesh,Seoni,178,0,5,17,91,42,16,7,601,2,31,116,388,49,9,6,0,0,0,0,0,0,0,0,779,2,36,133,479,91,25,13
2017-18,Madhya Pradesh,Shahdol,216,0,38,28,85,44,17,4,536,0,20,137,308,62,7,2,0,0,0,0,0,0,0,0,752,0,58,165,393,106,24,6
2017-18,Madhya Pradesh,Shajapur,98,0,4,9,45,20,13,7,297,0,4,59,183,36,11,4,0,0,0,0,0,0,0,0,395,0,8,68,228,56,24,11
2017-18,Madhya Pradesh,Sheopur,48,0,7,11,13,15,2,0,91,1,0,18,55,15,2,0,0,0,0,0,0,0,0,0,139,1,7,29,68,30,4,0
2017-18,Madhya Pradesh,Shivpuri,174,1,21,23,43,48,25,13,409,0,10,98,166,115,17,3,0,0,0,0,0,0,0,0,583,1,31,121,209,163,42,16
2017-18,Madhya Pradesh,Sidhi,110,2,29,22,39,11,3,4,382,0,23,97,209,36,11,6,0,0,0,0,0,0,0,0,492,2,52,119,248,47,14,10
2017-18,Madhya Pradesh,Sehore,234,2,17,26,71,67,35,16,492,5,16,100,260,101,10,0,0,0,0,0,0,0,0,0,726,7,33,126,331,168,45,16
2017-18,Madhya Pradesh,Singrauli,105,0,5,20,30,23,20,7,235,0,8,58,99,56,11,3,0,0,0,0,0,0,0,0,340,0,13,78,129,79,31,10
2017-18,Madhya Pradesh,Tikamgarh,113,1,25,13,38,25,8,3,360,0,26,137,139,52,4,2,0,0,0,0,0,0,0,0,473,1,51,150,177,77,12,5
2017-18,Madhya Pradesh,Ujjain,421,2,35,29,178,104,48,25,847,4,39,126,544,112,17,5,0,0,0,0,0,0,0,0,1268,6,74,155,722,216,65,30
2017-18,Madhya Pradesh,Umaria,82,0,12,7,27,30,6,0,215,0,12,51,76,57,19,0,0,0,0,0,0,0,0,0,297,0,24,58,103,87,25,0
2017-18,Madhya Pradesh,Vidisha,267,1,5,57,73,72,46,13,501,1,7,128,236,110,17,2,0,0,0,0,0,0,0,0,768,2,12,185,309,182,63,15
2017-18,Madhya Pradesh,Cyber Crime Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Madhya Pradesh,Total,12601,109,1013,1342,4706,3171,1563,697,29761,90,1196,6288,16002,4921,905,359,3,0,0,0,0,0,3,0,42365,199,2209,7630,20708,8092,2471,1056
2017-18,Maharashtra,Ahmednagar,806,43,20,3,259,270,152,59,1247,35,17,2,754,350,60,29,0,0,0,0,0,0,0,0,2053,78,37,5,1013,620,212,88
2017-18,Maharashtra,Akola,305,8,8,0,59,116,81,33,403,12,8,1,262,90,23,7,0,0,0,0,0,0,0,0,708,20,16,1,321,206,104,40
2017-18,Maharashtra,Amravati Commr.,315,0,0,0,130,97,52,36,334,0,0,0,246,66,14,8,0,0,0,0,0,0,0,0,649,0,0,0,376,163,66,44
2017-18,Maharashtra,Amravati Rural,283,1,1,0,59,108,83,31,540,2,2,0,361,135,28,12,0,0,0,0,0,0,0,0,823,3,3,0,420,243,111,43
2017-18,Maharashtra,Aurangabad Commr.,587,0,0,0,210,233,108,36,608,0,1,0,364,193,34,16,0,0,0,0,0,0,0,0,1195,0,1,0,574,426,142,52
2017-18,Maharashtra,Aurangabad Rural,144,0,0,3,39,55,37,10,155,0,0,0,94,48,10,3,0,0,0,0,0,0,0,0,299,0,0,3,133,103,47,13
2017-18,Maharashtra,Beed,120,2,0,0,42,38,25,13,190,1,2,0,97,75,12,3,0,0,0,0,0,0,0,0,310,3,2,0,139,113,37,16
2017-18,Maharashtra,Bhandara,220,0,0,0,99,69,34,18,486,0,0,0,405,62,11,8,0,0,0,0,0,0,0,0,706,0,0,0,504,131,45,26
2017-18,Maharashtra,Buldhana,319,12,10,14,131,103,38,11,388,10,7,55,230,61,14,11,0,0,0,0,0,0,0,0,707,22,17,69,361,164,52,22
2017-18,Maharashtra,Chandrapur,513,0,0,0,261,180,58,14,793,0,0,0,419,282,73,19,0,0,0,0,0,0,0,0,1306,0,0,0,680,462,131,33
2017-18,Maharashtra,Dhule,280,3,1,0,78,112,62,24,382,0,0,0,256,101,17,8,0,0,0,0,0,0,0,0,662,3,1,0,334,213,79,32
2017-18,Maharashtra,Gadchiroli,96,1,0,0,37,30,20,8,210,1,1,0,158,41,7,2,0,0,0,0,0,0,0,0,306,2,1,0,195,71,27,10
2017-18,Maharashtra,Gondia,192,0,0,0,55,79,52,6,391,0,0,0,281,88,18,4,0,0,0,0,0,0,0,0,583,0,0,0,336,167,70,10
2017-18,Maharashtra,Hingoli,82,0,0,0,34,32,9,7,104,0,0,1,65,34,3,1,0,0,0,0,0,0,0,0,186,0,0,1,99,66,12,8
2017-18,Maharashtra,Jalgaon,605,57,12,16,223,186,94,17,831,37,10,8,331,247,169,29,0,0,0,0,0,0,0,0,1436,94,22,24,554,433,263,46
2017-18,Maharashtra,Jalna,87,0,0,0,40,31,12,4,137,0,0,0,73,51,11,2,0,0,0,0,0,0,0,0,224,0,0,0,113,82,23,6
2017-18,Maharashtra,Kolhapur,696,33,32,9,263,193,99,67,1113,28,19,90,822,110,16,28,0,0,0,0,0,0,0,0,1809,61,51,99,1085,303,115,95
2017-18,Maharashtra,Latur,204,0,0,0,105,63,22,14,396,0,0,29,290,52,17,8,0,0,0,0,0,0,0,0,600,0,0,29,395,115,39,22
2017-18,Maharashtra,Mumbai Commr.,4783,4,0,0,1460,1859,1010,450,5201,1,0,0,2911,1620,405,264,0,0,0,0,0,0,0,0,9984,5,0,0,4371,3479,1415,714
2017-18,Maharashtra,Mumbai Railway,130,2,1,0,28,50,33,16,88,0,1,2,55,25,1,4,0,0,0,0,0,0,0,0,218,2,2,2,83,75,34,20
2017-18,Maharashtra,Nagpur Commr.,1453,0,0,0,406,542,352,153,1645,0,0,0,846,522,180,97,0,0,0,0,0,0,0,0,3098,0,0,0,1252,1064,532,250
2017-18,Maharashtra,Nagpur Railway,26,0,0,0,11,11,2,2,14,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,40,0,0,0,23,11,4,2
2017-18,Maharashtra,Nagpur Rural,400,0,0,2,107,161,97,33,613,0,0,0,399,161,41,12,0,0,0,0,0,0,0,0,1013,0,0,2,506,322,138,45
2017-18,Maharashtra,Nanded,297,0,0,0,105,114,51,27,345,0,0,0,226,89,15,15,0,0,0,0,0,0,0,0,642,0,0,0,331,203,66,42
2017-18,Maharashtra,Nandurbar,123,9,5,4,58,23,13,11,171,0,1,0,110,49,8,3,0,0,0,0,0,0,0,0,294,9,6,4,168,72,21,14
2017-18,Maharashtra,Nasik Commr.,687,0,1,0,229,273,126,58,862,0,1,0,556,235,48,22,0,0,0,0,0,0,0,0,1549,0,2,0,785,508,174,80
2017-18,Maharashtra,Nasik Rural,614,2,12,25,180,245,80,70,1011,3,3,241,201,372,116,75,0,0,0,0,0,0,0,0,1625,5,15,266,381,617,196,145
2017-18,Maharashtra,Navi Mumbai,870,30,17,1,208,361,168,85,1053,18,16,4,588,334,54,39,0,0,0,0,0,0,0,0,1923,48,33,5,796,695,222,124
2017-18,Maharashtra,Osmanabad,194,4,5,0,53,75,42,15,266,2,2,2,160,78,15,7,0,0,0,0,0,0,0,0,460,6,7,2,213,153,57,22
2017-18,Maharashtra,Palghar,891,63,35,2,262,300,159,70,1256,71,35,2,664,389,73,22,0,0,0,0,0,0,0,0,2147,134,70,4,926,689,232,92
2017-18,Maharashtra,Parbhani,195,0,1,3,58,73,39,21,217,0,2,3,137,61,10,4,0,0,0,0,0,0,0,0,412,0,3,6,195,134,49,25
2017-18,Maharashtra,Pune Commr.,2095,5,5,1,622,833,452,177,2504,2,2,3,1457,802,163,75,0,0,0,0,0,0,0,0,4599,7,7,4,2079,1635,615,252
2017-18,Maharashtra,Pune Railway,29,1,1,0,8,9,3,7,23,1,0,0,15,3,0,4,0,0,0,0,0,0,0,0,52,2,1,0,23,12,3,11
2017-18,Maharashtra,Pune Rural,1089,45,24,10,269,422,229,90,1546,21,30,0,901,468,87,39,0,0,0,0,0,0,0,0,2635,66,54,10,1170,890,316,129
2017-18,Maharashtra,Raigad,293,7,8,4,102,104,46,22,365,5,9,25,259,44,14,9,0,0,0,0,0,0,0,0,658,12,17,29,361,148,60,31
2017-18,Maharashtra,Ratnagiri,201,4,5,3,35,78,48,28,328,10,7,7,174,94,26,10,0,0,0,0,0,0,0,0,529,14,12,10,209,172,74,38
2017-18,Maharashtra,Sangli,554,15,19,2,146,202,129,41,803,8,11,0,489,238,44,13,0,0,0,0,0,0,0,0,1357,23,30,2,635,440,173,54
2017-18,Maharashtra,Satara,471,8,10,0,110,176,111,56,973,5,8,1,613,265,51,30,0,0,0,0,0,0,0,0,1444,13,18,1,723,441,162,86
2017-18,Maharashtra,Sindhudurg,104,6,5,1,15,37,25,15,111,1,2,0,71,29,2,6,0,0,0,0,0,0,0,0,215,7,7,1,86,66,27,21
2017-18,Maharashtra,Solapur Commr.,270,11,6,2,70,97,55,29,367,4,8,6,216,95,28,10,0,0,0,0,0,0,0,0,637,15,14,8,286,192,83,39
2017-18,Maharashtra,Solapur Rural,431,0,0,0,142,158,87,44,681,0,0,0,420,205,33,23,0,0,0,0,0,0,0,0,1112,0,0,0,562,363,120,67
2017-18,Maharashtra,Thane Commr.,1989,0,0,0,574,805,430,180,2352,0,0,0,1452,656,160,84,0,0,0,0,0,0,0,0,4341,0,0,0,2026,1461,590,264
2017-18,Maharashtra,Thane Rural,525,2,2,1,150,218,105,47,663,3,3,2,401,200,34,20,0,0,0,0,0,0,0,0,1188,5,5,3,551,418,139,67
2017-18,Maharashtra,Wardha,312,0,0,2,57,125,96,32,559,0,0,0,328,165,49,17,0,0,0,0,0,0,0,0,871,0,0,2,385,290,145,49
2017-18,Maharashtra,Washim,162,0,0,0,43,82,32,5,208,0,0,2,122,67,13,4,0,0,0,0,0,0,0,0,370,0,0,2,165,149,45,9
2017-18,Maharashtra,Yavatmal,395,1,1,0,85,173,101,34,686,0,2,0,419,212,37,16,0,0,0,0,0,0,0,0,1081,1,3,0,504,385,138,50
2017-18,Maharashtra,Pimpri Chinchwad City,534,0,0,0,74,135,49,276,316,0,0,0,210,101,0,5,0,0,0,0,0,0,0,0,850,0,0,0,284,236,49,281
2017-18,Maharashtra,Aurangabad Railway,25,0,0,0,13,6,3,3,29,0,0,0,18,3,2,6,0,0,0,0,0,0,0,0,54,0,0,0,31,9,5,9
2017-18,Maharashtra,Total,25996,379,247,108,7804,9742,5211,2505,33964,281,210,486,19938,9668,2248,1133,0,0,0,0,0,0,0,0,59960,660,457,594,27742,19410,7459,3638
2017-18,Manipur,Bishnupur,16,1,6,1,5,0,3,0,11,1,0,3,4,1,1,1,0,0,0,0,0,0,0,0,27,2,6,4,9,1,4,1
2017-18,Manipur,Chandel,3,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0
2017-18,Manipur,Churachandpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Manipur,CID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Manipur,Imphal East,46,0,9,7,15,11,2,2,85,1,1,19,28,26,9,1,0,0,0,0,0,0,0,0,131,1,10,26,43,37,11,3
2017-18,Manipur,Imphal West,32,0,0,7,16,6,2,1,19,1,1,3,7,4,3,0,0,0,0,0,0,0,0,0,51,1,1,10,23,10,5,1
2017-18,Manipur,Senapati,5,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,2,0
